unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,qgts(25),qgtse(50),SeasonalNaive
ID386,smape,0.010868236,0.008518598,0.0085467,0.012327647,0.0058620167,0.012523945,0.006869292,0.012024872,0.008893357,0.010330259,0.024975428
ID387,smape,0.0053287423,0.0054748426,0.005029683,0.004934957,0.004907221,0.005591147,0.005230737,0.0054679886,0.0053984583,0.00548314,0.0053136926
ID388,smape,0.090664774,0.08555679,0.090627104,0.08243202,0.08428411,0.092537016,0.08429598,0.08584036,0.090448834,0.08446867,0.14754942
ID389,smape,0.07022198,0.064277336,0.06776522,0.06286217,0.062041216,0.066608965,0.06135576,0.07008954,0.06849481,0.06936083,0.113304436
ID39,smape,0.12609802,0.1267986,0.14501269,0.13429783,0.15188539,0.12865098,0.12087221,0.1244803,0.12862258,0.118981026,0.21971829
ID390,smape,0.0061747786,0.0066270265,0.005802396,0.0049606357,0.005561976,0.0055241,0.006999203,0.0057532745,0.005726256,0.005846514,0.0055551725
ID395,smape,0.022981223,0.014535723,0.027936107,0.021618089,0.0148374755,0.023897545,0.022751037,0.016196866,0.025028577,0.025774935,0.048897244
ID398,smape,0.017513426,0.019484516,0.02031361,0.019913035,0.020781323,0.021347627,0.017411903,0.021809686,0.016805192,0.020710366,0.024600802
ID399,smape,0.02058731,0.018854734,0.02152796,0.02411406,0.021877784,0.01905894,0.020465901,0.018299967,0.018290808,0.018776953,0.018728975
ID4,smape,0.03889262,0.042391866,0.034987576,0.03877263,0.04508511,0.044549566,0.042526677,0.039904043,0.04287412,0.04403516,0.031864267
