unique_id,metric,SeasonalMBB,Jittering,Scaling,TimeWarping,MagnitudeWarping,TSMixup,DBA,original,derived,derived_ensemble,qgts_10,qgtse_10,SeasonalNaive
Q647,smape,0.04613306712223643,0.03288970340006525,0.029311209594154022,0.035790906621683195,0.0292299701197562,0.038805056791859256,0.04025099587218025,0.031142725304921064,0.04141582639342237,0.040231015882968124,0.04217136888727471,0.03178788075787853,0.04504704202020043
Q648,smape,0.09490212324673035,0.08640601274389192,0.07507451652354072,0.10519582112361502,0.11675405550553271,0.08222773940670239,0.07156491180063804,0.10218612088170571,0.08524684300498613,0.09382270167864626,0.10435856136909921,0.08922179164637206,0.07098529830813245
Q649,smape,0.036901862287544815,0.023588357677990134,0.027176068077760664,0.029564727901600443,0.025318320822549534,0.02995478009558373,0.03437985269386051,0.028288009672986825,0.032992268730027675,0.034625741253413764,0.03187619684249934,0.02390419976641983,0.03917952315625088
Q65,smape,0.014392017103435345,0.010384299240776268,0.0051904304912879845,0.005538477553877229,0.007616348158304972,0.021375740942583692,0.004381488279185327,0.01855571734406805,0.009937007118439648,0.015434820559274916,0.025714495480950138,0.009333189083259445,0.03841924625368773
Q650,smape,0.03466429403432172,0.02554148991371802,0.03293145823505985,0.03105767437013173,0.030103019426209167,0.030386714187092947,0.035968218991244943,0.02962366889919879,0.03273800798795575,0.03558426002719702,0.030218472932480173,0.02596816160275687,0.04018231920392791
Q651,smape,0.009673073171054232,0.017450883996249757,0.008370178573284731,0.010350956104389191,0.0054246009685606986,0.01357506832805289,0.01087521699786864,0.020203720578436394,0.008605374825796073,0.0170172684514961,0.01283973447184937,0.01090449356087564,0.04462282369643274
Q652,smape,0.05075749853577403,0.03466244280149258,0.03317487372310844,0.04480564048875246,0.04569185256093063,0.03199944111252769,0.025298774051954402,0.037441976638508824,0.028277115603308187,0.03930515583022724,0.03450684174367821,0.03273367317648472,0.04251206023127363
Q653,smape,0.02273073684098306,0.027485249123515486,0.0358488445984464,0.014681193111894239,0.019994901989418293,0.04483155273656943,0.03171522444544397,0.037424173505567364,0.01979532099109099,0.02273877879488379,0.023950125163189496,0.03304679011779328,0.0435944081666886
Q654,smape,0.03385392819381375,0.024278113228132447,0.02300054288438072,0.017331816068682112,0.030204408442145964,0.030719242847458823,0.023028649206777038,0.0366105642489568,0.03204024392119398,0.029655328423005754,0.03419570760641964,0.02903994670445909,0.07505193432560862
Q655,smape,0.035407434337393295,0.02658356363302913,0.033295820247388114,0.03175248917476203,0.03026110978120647,0.031193671191249994,0.03648291792733865,0.02970297374657296,0.033548089898075735,0.03600098535175956,0.030982484983997458,0.026319146559065157,0.04065028529009421
